*********************************************************
CAN通信数据记录
CAN1波特率：500Kbps
CAN2波特率：1Mbps
日期：2018年07月04日
时间：10:19:54
*********************************************************

序列       通道号     时间标识     传输方向   帧ID(Hex)     帧类型      帧格式     数据长度  数据(Hex)
000274        0     000057372.2       接收     0000060B      标准帧      数据帧        08     02 4E BC 01 80 20 01 89      
000275        0     000057372.5       接收     0000060B      标准帧      数据帧        08     03 4F 24 01 80 20 01 7D      
000276        0     000057372.8       接收     0000060C      标准帧      数据帧        07     00 84 A3 3A 02 20 E8      
000277        0     000057373.0       接收     0000060C      标准帧      数据帧        07     02 84 63 3A 02 20 E8      
000278        0     000057373.3       接收     0000060C      标准帧      数据帧        07     03 84 63 3A 02 20 E8      
000279        0     000057373.5       接收     0000060D      标准帧      数据帧        08     00 7D 0F A0 70 80 06 05      
000280        0     000057373.8       接收     0000060D      标准帧      数据帧        08     02 7D 4F A1 70 80 0A 0C      
000281        0     000057374.0       接收     0000060D      标准帧      数据帧        08     03 7D 0F A1 70 80 0D 0C      
000282        0     000057446.7       接收     0000060A      标准帧      数据帧        04     03 01 01 10      
000283        0     000057447.0       接收     0000060B      标准帧      数据帧        08     00 4E 53 FF 80 20 01 99      
000284        0     000057447.2       接收     0000060B      标准帧      数据帧        08     02 4E BC 01 80 20 01 89      
000285        0     000057447.5       接收     0000060B      标准帧      数据帧        08     03 4F 24 01 80 20 01 7D      
000286        0     000057447.7       接收     0000060C      标准帧      数据帧        07     00 84 A3 3A 02 20 E8      
000287        0     000057448.0       接收     0000060C      标准帧      数据帧        07     02 84 63 3A 02 20 E8      
000288        0     000057448.2       接收     0000060C      标准帧      数据帧        07     03 84 63 3A 02 20 E8      
000289        0     000057448.5       接收     0000060D      标准帧      数据帧        08     00 7D 0F A0 70 80 06 05      
000290        0     000057448.8       接收     0000060D      标准帧      数据帧        08     02 7D 2F A1 70 80 0A 0C      
000291        0     000057449.0       接收     0000060D      标准帧      数据帧        08     03 7D 0F A1 70 80 0D 0C      
000292        0     000057516.7       接收     0000060A      标准帧      数据帧        04     03 01 03 10      
000293        0     000057517.0       接收     0000060B      标准帧      数据帧        08     00 4E 53 FF 80 20 01 99      
000294        0     000057517.2       接收     0000060B      标准帧      数据帧        08     02 4E BC 01 80 20 01 89      
000295        0     000057517.5       接收     0000060B      标准帧      数据帧        08     03 4F 24 01 80 20 01 7D      
000296        0     000057517.7       接收     0000060C      标准帧      数据帧        07     00 84 A3 3A 02 20 E8      
000297        0     000057518.0       接收     0000060C      标准帧      数据帧        07     02 84 63 3A 02 20 E8      
000298        0     000057518.2       接收     0000060C      标准帧      数据帧        07     03 84 63 3A 02 20 E8      
000299        0     000057518.5       接收     0000060D      标准帧      数据帧        08     00 7D 0F A0 70 80 06 05      
000300        0     000057518.8       接收     0000060D      标准帧      数据帧        08     02 7D 2F A1 70 80 0A 0C      
000301        0     000057519.0       接收     0000060D      标准帧      数据帧        08     03 7D 0F A1 70 80 0D 0C      
000302        0     000057586.7       接收     0000060A      标准帧      数据帧        04     03 01 05 10      
000303        0     000057587.0       接收     0000060B      标准帧      数据帧        08     00 4E 53 FF 80 20 01 99      
000304        0     000057587.2       接收     0000060B      标准帧      数据帧        08     02 4E BC 01 80 20 01 8A      
000305        0     000057587.5       接收     0000060B      标准帧      数据帧        08     03 4F 24 01 80 20 01 7D      
000306        0     000057587.7       接收     0000060C      标准帧      数据帧        07     00 84 A3 3A 02 20 E8      
000307        0     000057588.0       接收     0000060C      标准帧      数据帧        07     02 84 63 3A 02 20 E8      
000308        0     000057588.2       接收     0000060C      标准帧      数据帧        07     03 84 63 3A 02 20 E8      
000309        0     000057588.5       接收     0000060D      标准帧      数据帧        08     00 7D 0F A0 70 80 06 05      
000310        0     000057588.8       接收     0000060D      标准帧      数据帧        08     02 7D 2F A1 70 80 0A 0C      
000311        0     000057589.0       接收     0000060D      标准帧      数据帧        08     03 7D 0F A1 70 80 0D 0C      
000312        0     000057661.7       接收     0000060A      标准帧      数据帧        04     03 01 07 10      
000313        0     000057662.0       接收     0000060B      标准帧      数据帧        08     00 4E 53 FF 80 20 01 99      
000314        0     000057662.2       接收     0000060B      标准帧      数据帧        08     02 4E BC 01 80 20 01 8A      
000315        0     000057662.5       接收     0000060B      标准帧      数据帧        08     03 4F 24 01 80 20 01 7D      
000316        0     000057662.7       接收     0000060C      标准帧      数据帧        07     00 84 A3 3A 02 20 E8      
000317        0     000057663.0       接收     0000060C      标准帧      数据帧        07     02 84 63 3A 02 20 E8      
000318        0     000057663.2       接收     0000060C      标准帧      数据帧        07     03 84 63 3A 02 20 E8      
000319        0     000057663.5       接收     0000060D      标准帧      数据帧        08     00 7D 0F A0 70 80 06 05      
000320        0     000057663.8       接收     0000060D      标准帧      数据帧        08     02 7D 4F A1 70 80 0A 0C      
000321        0     000057664.0       接收     0000060D      标准帧      数据帧        08     03 7D 0F A1 70 80 0D 0C      
000322        0     000057731.7       接收     0000060A      标准帧      数据帧        04     03 01 09 10      
000323        0     000057731.9       接收     0000060B      标准帧      数据帧        08     00 4E 53 FF 80 20 01 99      
000324        0     000057732.2       接收     0000060B      标准帧      数据帧        08     02 4E BC 01 80 20 01 8A      
000325        0     000057732.5       接收     0000060B      标准帧      数据帧        08     03 4F 24 01 80 20 01 7E      
000326        0     000057732.7       接收     0000060C      标准帧      数据帧        07     00 84 A3 3A 02 20 E8      
000327        0     000057733.0       接收     0000060C      标准帧      数据帧        07     02 84 63 3A 02 20 E8      
000328        0     000057733.2       接收     0000060C      标准帧      数据帧        07     03 84 63 3A 02 20 E8      
000329        0     000057733.5       接收     0000060D      标准帧      数据帧        08     00 7D 0F A0 70 80 06 05      
000330        0     000057733.8       接收     0000060D      标准帧      数据帧        08     02 7D 4F A1 70 80 0A 0C      
000331        0     000057734.0       接收     0000060D      标准帧      数据帧        08     03 7D 0F A1 70 80 0D 0C      
000332        0     000057801.7       接收     0000060A      标准帧      数据帧        04     03 01 0B 10      
000333        0     000057801.9       接收     0000060B      标准帧      数据帧        08     00 4E 53 FF 80 20 01 99      
000334        0     000057802.2       接收     0000060B      标准帧      数据帧        08     02 4E BC 01 80 20 01 89      
000335        0     000057802.5       接收     0000060B      标准帧      数据帧        08     03 4F 24 01 80 20 01 7E      
000336        0     000057802.7       接收     0000060C      标准帧      数据帧        07     00 84 A3 3A 02 20 E8      
000337        0     000057803.0       接收     0000060C      标准帧      数据帧        07     02 84 63 3A 02 20 E8      
000338        0     000057803.2       接收     0000060C      标准帧      数据帧        07     03 84 63 3A 02 20 E8      
000339        0     000057803.5       接收     0000060D      标准帧      数据帧        08     00 7D 0F A0 70 80 06 05      
000340        0     000057803.8       接收     0000060D      标准帧      数据帧        08     02 7D 2F A1 70 80 0A 0C      
000341        0     000057804.0       接收     0000060D      标准帧      数据帧        08     03 7D 0F A1 70 80 0D 0C      
000342        0     000057876.7       接收     0000060A      标准帧      数据帧        04     03 01 0D 10      
000343        0     000057876.9       接收     0000060B      标准帧      数据帧        08     00 4E 53 FF 80 20 01 99      
000344        0     000057877.2       接收     0000060B      标准帧      数据帧        08     02 4E BC 01 80 20 01 8A      
000345        0     000057877.5       接收     0000060B      标准帧      数据帧        08     03 4F 24 01 80 20 01 7E      
