*********************************************************
CAN通信数据记录
CAN1波特率：500Kbps
CAN2波特率：1Mbps
日期：2018年07月04日
时间：10:37:25
*********************************************************

序列       通道号     时间标识     传输方向   帧ID(Hex)     帧类型      帧格式     数据长度  数据(Hex)
000303        0     000937354.6       接收     00000701      标准帧      数据帧        08     00 4E 81 FF 80 20 01 69      
000304        0     000937354.9       接收     00000701      标准帧      数据帧        08     01 4E A9 FD 80 20 01 4D      
000305        0     000937355.1       接收     00000701      标准帧      数据帧        08     02 4E DA 00 80 20 01 51      
000306        0     000937355.4       接收     00000701      标准帧      数据帧        08     03 4E FA 06 80 20 03 4D      
000307        0     000937355.7       接收     00000701      标准帧      数据帧        08     04 4F 2A 01 80 20 01 56      
000308        0     000937355.9       接收     00000701      标准帧      数据帧        08     05 4E 82 00 80 20 01 65      
000309        0     000937356.2       接收     00000701      标准帧      数据帧        08     06 4F 2A 00 80 20 01 4D      
000310        0     000937356.4       接收     00000702      标准帧      数据帧        05     00 9C E0 33 23      
000311        0     000937356.6       接收     00000702      标准帧      数据帧        05     01 9C E0 33 23      
000312        0     000937356.8       接收     00000702      标准帧      数据帧        05     02 9C E0 33 23      
000313        0     000937357.0       接收     00000702      标准帧      数据帧        05     03 9C E0 33 23      
000314        0     000937357.3       接收     00000702      标准帧      数据帧        05     04 9C E0 33 23      
000315        0     000937357.5       接收     00000702      标准帧      数据帧        05     05 AC E0 33 23      
000316        0     000937357.7       接收     00000702      标准帧      数据帧        05     06 AC E0 33 5B      
000317        0     000937414.5       接收     00000201      标准帧      数据帧        08     40 1F 40 00 10 F8 00 00      
000318        0     000937414.7       接收     00000700      标准帧      数据帧        04     04 1E 01 00      
000319        0     000937429.4       接收     00000600      标准帧      数据帧        05     06 02 76 AD 10      
000320        0     000937429.6       接收     00000701      标准帧      数据帧        08     00 4E 81 FF 80 20 01 6A      
000321        0     000937429.9       接收     00000701      标准帧      数据帧        08     01 4E A9 FD 80 20 01 4D      
000322        0     000937430.1       接收     00000701      标准帧      数据帧        08     02 4E DA 00 80 20 01 51      
000323        0     000937430.4       接收     00000701      标准帧      数据帧        08     03 4E FA 06 80 20 03 4E      
000324        0     000937430.7       接收     00000701      标准帧      数据帧        08     04 4F 2A 01 80 20 01 57      
000325        0     000937430.9       接收     00000701      标准帧      数据帧        08     05 4F 09 E5 80 20 03 58      
000326        0     000937431.2       接收     00000701      标准帧      数据帧        08     06 4E 82 00 80 20 01 65      
000327        0     000937431.4       接收     00000701      标准帧      数据帧        08     07 4F 2A 00 80 20 01 4D      
000328        0     000937431.7       接收     00000702      标准帧      数据帧        05     00 9C E0 33 23      
000329        0     000937431.9       接收     00000702      标准帧      数据帧        05     01 9C E0 33 23      
000330        0     000937432.1       接收     00000702      标准帧      数据帧        05     02 9C E0 33 23      
000331        0     000937432.3       接收     00000702      标准帧      数据帧        05     03 9C E0 33 23      
000332        0     000937432.5       接收     00000702      标准帧      数据帧        05     04 9C E0 33 23      
000333        0     000937432.7       接收     00000702      标准帧      数据帧        05     05 9C E2 33 5B      
000334        0     000937432.9       接收     00000702      标准帧      数据帧        05     06 AC E0 33 23      
000335        0     000937433.1       接收     00000702      标准帧      数据帧        05     07 AC E0 33 5B      
000336        0     000937499.4       接收     00000600      标准帧      数据帧        05     06 02 76 AF 10      
000337        0     000937499.6       接收     00000701      标准帧      数据帧        08     00 4E 81 FF 80 20 01 69      
000338        0     000937499.9       接收     00000701      标准帧      数据帧        08     01 4E A9 FD 80 20 01 4D      
000339        0     000937500.1       接收     00000701      标准帧      数据帧        08     02 4E DA 00 80 20 01 51      
000340        0     000937500.4       接收     00000701      标准帧      数据帧        08     03 4E FA 06 80 20 03 4E      
000341        0     000937500.7       接收     00000701      标准帧      数据帧        08     04 4F 2A 01 80 20 01 58      
000342        0     000937500.9       接收     00000701      标准帧      数据帧        08     05 4F 09 E5 80 20 03 58      
000343        0     000937501.2       接收     00000701      标准帧      数据帧        08     06 4E 82 00 80 20 01 66      
000344        0     000937501.4       接收     00000701      标准帧      数据帧        08     07 4F 2A 00 80 20 01 4D      
000345        0     000937501.7       接收     00000702      标准帧      数据帧        05     00 9C E0 33 23      
000346        0     000937501.9       接收     00000702      标准帧      数据帧        05     01 9C E0 33 23      
000347        0     000937502.1       接收     00000702      标准帧      数据帧        05     02 9C E0 33 23      
000348        0     000937502.3       接收     00000702      标准帧      数据帧        05     03 9C E0 33 23      
000349        0     000937502.5       接收     00000702      标准帧      数据帧        05     04 9C E0 33 23      
000350        0     000937502.7       接收     00000702      标准帧      数据帧        05     05 9C E2 33 5B      
000351        0     000937502.9       接收     00000702      标准帧      数据帧        05     06 AC E0 33 23      
000352        0     000937503.1       接收     00000702      标准帧      数据帧        05     07 AC E0 33 5B      
